,S_No,State_Name,District_Name,Season,Irrigation,pH,Moisture,Soil_Temp,Climate,Crop_Name,Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours
32942,32942,Uttar Pradesh,KHERI,Whole Year ,high,6,60,40,Temperate,Sugarcane,215963,11500462,0.42,0.56,1,0.19,1,1,1276.6
32968,32968,Uttar Pradesh,KHERI,Whole Year ,high,6,60,40,Temperate,Sugarcane,224036,12005641,0.42,0.56,1,0.19,1,1,1276.6
32996,32996,Uttar Pradesh,KHERI,Whole Year ,high,6,60,40,Temperate,Sugarcane,219325,10975023,0.42,0.56,1,0.19,1,1,1276.6
33007,33007,Uttar Pradesh,KHERI,Kharif     ,high,6,60,40,Temperate,Sugarcane,211097,12790789,0.42,0.56,1,0.19,1,1,1276.6
33029,33029,Uttar Pradesh,KHERI,Kharif     ,high,6,60,40,Temperate,Sugarcane,231170,13119360,0.42,0.56,1,0.19,1,1,1276.6
33057,33057,Uttar Pradesh,KHERI,Kharif     ,high,6,60,40,Temperate,Sugarcane,227118,13423582,0.42,0.56,1,0.19,1,1,1276.6
33092,33092,Uttar Pradesh,KHERI,Kharif     ,high,6,60,40,Temperate,Sugarcane,224650,11942394,0.42,0.56,1,0.19,1,1,1276.6
33122,33122,Uttar Pradesh,KHERI,Kharif     ,high,6,60,40,Temperate,Sugarcane,215109,10663383,0.42,0.56,1,0.19,1,1,1276.6
33155,33155,Uttar Pradesh,KHERI,Kharif     ,high,6,60,40,Temperate,Sugarcane,213876,12863358,0.42,0.56,1,0.19,1,1,1276.6
33189,33189,Uttar Pradesh,KHERI,Kharif     ,high,6,60,40,Temperate,Sugarcane,232123,12982175,0.42,0.56,1,0.19,1,1,1276.6
33219,33219,Uttar Pradesh,KHERI,Kharif     ,high,6,60,40,Temperate,Sugarcane,231031,14305440,0.42,0.56,1,0.19,1,1,1276.6
33252,33252,Uttar Pradesh,KHERI,Kharif     ,high,6,60,40,Temperate,Sugarcane,238233,14359732,0.42,0.56,1,0.19,1,1,1276.6
33286,33286,Uttar Pradesh,KHERI,Kharif     ,high,6,60,40,Temperate,Sugarcane,240036,15040656,0.42,0.56,1,0.19,1,1,1276.6
33321,33321,Uttar Pradesh,KHERI,Kharif     ,high,6,60,40,Temperate,Sugarcane,268653,17757963,0.42,0.56,1,0.19,1,1,1276.6
33366,33366,Uttar Pradesh,KUSHI NAGAR,Whole Year ,high,6,60,40,Temperate,Sugarcane,74539,4130951,0.42,0.56,1,0.19,1,1,1276.6
33393,33393,Uttar Pradesh,KUSHI NAGAR,Whole Year ,high,6,60,40,Temperate,Sugarcane,73192,3529025,0.42,0.56,1,0.19,1,1,1276.6
33417,33417,Uttar Pradesh,KUSHI NAGAR,Whole Year ,high,6,60,40,Temperate,Sugarcane,73096,3920577,0.42,0.56,1,0.19,1,1,1276.6
33440,33440,Uttar Pradesh,KUSHI NAGAR,Whole Year ,high,6,60,40,Temperate,Sugarcane,69640,3321828,0.42,0.56,1,0.19,1,1,1276.6
33463,33463,Uttar Pradesh,KUSHI NAGAR,Whole Year ,high,6,60,40,Temperate,Sugarcane,74161,3911251,0.42,0.56,1,0.19,1,1,1276.6
33491,33491,Uttar Pradesh,KUSHI NAGAR,Whole Year ,high,6,60,40,Temperate,Sugarcane,74974,3908545,0.42,0.56,1,0.19,1,1,1276.6
33520,33520,Uttar Pradesh,KUSHI NAGAR,Whole Year ,high,6,60,40,Temperate,Sugarcane,71161,3570574,0.42,0.56,1,0.19,1,1,1276.6
33530,33530,Uttar Pradesh,KUSHI NAGAR,Kharif     ,high,6,60,40,Temperate,Sugarcane,68437,3642491,0.42,0.56,1,0.19,1,1,1276.6
33551,33551,Uttar Pradesh,KUSHI NAGAR,Kharif     ,high,6,60,40,Temperate,Sugarcane,70771,3729349,0.42,0.56,1,0.19,1,1,1276.6
33575,33575,Uttar Pradesh,KUSHI NAGAR,Kharif     ,high,6,60,40,Temperate,Sugarcane,74959,4041190,0.42,0.56,1,0.19,1,1,1276.6
33607,33607,Uttar Pradesh,KUSHI NAGAR,Kharif     ,high,6,60,40,Temperate,Sugarcane,72109,3733804,0.42,0.56,1,0.19,1,1,1276.6
33637,33637,Uttar Pradesh,KUSHI NAGAR,Kharif     ,high,6,60,40,Temperate,Sugarcane,66418,3221273,0.42,0.56,1,0.19,1,1,1276.6
33667,33667,Uttar Pradesh,KUSHI NAGAR,Kharif     ,high,6,60,40,Temperate,Sugarcane,67018,3534261,0.42,0.56,1,0.19,1,1,1276.6
33700,33700,Uttar Pradesh,KUSHI NAGAR,Kharif     ,high,6,60,40,Temperate,Sugarcane,73143,3763646,0.42,0.56,1,0.19,1,1,1276.6
33728,33728,Uttar Pradesh,KUSHI NAGAR,Kharif     ,high,6,60,40,Temperate,Sugarcane,72231,3758612,0.42,0.56,1,0.19,1,1,1276.6
33761,33761,Uttar Pradesh,KUSHI NAGAR,Kharif     ,high,6,60,40,Temperate,Sugarcane,70220,3989900,0.42,0.56,1,0.19,1,1,1276.6
33797,33797,Uttar Pradesh,KUSHI NAGAR,Kharif     ,high,6,60,40,Temperate,Sugarcane,99104,5923248,0.42,0.56,1,0.19,1,1,1276.6
33830,33830,Uttar Pradesh,KUSHI NAGAR,Kharif     ,high,6,60,40,Temperate,Sugarcane,70102,4217897,0.42,0.56,1,0.19,1,1,1276.6
33877,33877,Uttar Pradesh,LALITPUR,Whole Year ,high,6,60,40,Temperate,Sugarcane,252,13255,0.42,0.56,1,0.19,1,1,1276.6
33902,33902,Uttar Pradesh,LALITPUR,Whole Year ,high,6,60,40,Temperate,Sugarcane,243,12866,0.42,0.56,1,0.19,1,1,1276.6
33925,33925,Uttar Pradesh,LALITPUR,Whole Year ,high,6,60,40,Temperate,Sugarcane,195,8374,0.42,0.56,1,0.19,1,1,1276.6
33947,33947,Uttar Pradesh,LALITPUR,Whole Year ,high,6,60,40,Temperate,Sugarcane,191,7968,0.42,0.56,1,0.19,1,1,1276.6
33971,33971,Uttar Pradesh,LALITPUR,Whole Year ,high,6,60,40,Temperate,Sugarcane,170,7925,0.42,0.56,1,0.19,1,1,1276.6
33996,33996,Uttar Pradesh,LALITPUR,Whole Year ,high,6,60,40,Temperate,Sugarcane,126,5689,0.42,0.56,1,0.19,1,1,1276.6
34022,34022,Uttar Pradesh,LALITPUR,Whole Year ,high,6,60,40,Temperate,Sugarcane,93,4610,0.42,0.56,1,0.19,1,1,1276.6
34032,34032,Uttar Pradesh,LALITPUR,Kharif     ,high,6,60,40,Temperate,Sugarcane,104,6270,0.42,0.56,1,0.19,1,1,1276.6
34051,34051,Uttar Pradesh,LALITPUR,Kharif     ,high,6,60,40,Temperate,Sugarcane,95,2135,0.42,0.56,1,0.19,1,1,1276.6
34074,34074,Uttar Pradesh,LALITPUR,Kharif     ,high,6,60,40,Temperate,Sugarcane,398,15334,0.42,0.56,1,0.19,1,1,1276.6
34098,34098,Uttar Pradesh,LALITPUR,Kharif     ,high,6,60,40,Temperate,Sugarcane,148,2953,0.42,0.56,1,0.19,1,1,1276.6
34124,34124,Uttar Pradesh,LALITPUR,Kharif     ,high,6,60,40,Temperate,Sugarcane,73,1684,0.42,0.56,1,0.19,1,1,1276.6
34151,34151,Uttar Pradesh,LALITPUR,Kharif     ,high,6,60,40,Temperate,Sugarcane,129,4135,0.42,0.56,1,0.19,1,1,1276.6
34181,34181,Uttar Pradesh,LALITPUR,Kharif     ,high,6,60,40,Temperate,Sugarcane,284,10702,0.42,0.56,1,0.19,1,1,1276.6
34207,34207,Uttar Pradesh,LALITPUR,Kharif     ,high,6,60,40,Temperate,Sugarcane,199,8075,0.42,0.56,1,0.19,1,1,1276.6
34236,34236,Uttar Pradesh,LALITPUR,Kharif     ,high,6,60,40,Temperate,Sugarcane,37,1375,0.42,0.56,1,0.19,1,1,1276.6
34265,34265,Uttar Pradesh,LALITPUR,Kharif     ,high,6,60,40,Temperate,Sugarcane,56,2249,0.42,0.56,1,0.19,1,1,1276.6
34295,34295,Uttar Pradesh,LALITPUR,Kharif     ,high,6,60,40,Temperate,Sugarcane,52,2102,0.42,0.56,1,0.19,1,1,1276.6
34341,34341,Uttar Pradesh,LUCKNOW,Whole Year ,high,6,60,40,Temperate,Sugarcane,518,26642,0.42,0.56,1,0.19,1,1,1276.6
34369,34369,Uttar Pradesh,LUCKNOW,Whole Year ,high,6,60,40,Temperate,Sugarcane,516,25336,0.42,0.56,1,0.19,1,1,1276.6
34395,34395,Uttar Pradesh,LUCKNOW,Whole Year ,high,6,60,40,Temperate,Sugarcane,391,19957,0.42,0.56,1,0.19,1,1,1276.6
34420,34420,Uttar Pradesh,LUCKNOW,Whole Year ,high,6,60,40,Temperate,Sugarcane,488,27422,0.42,0.56,1,0.19,1,1,1276.6
34443,34443,Uttar Pradesh,LUCKNOW,Whole Year ,high,6,60,40,Temperate,Sugarcane,540,28514,0.42,0.56,1,0.19,1,1,1276.6
34469,34469,Uttar Pradesh,LUCKNOW,Whole Year ,high,6,60,40,Temperate,Sugarcane,427,20260,0.42,0.56,1,0.19,1,1,1276.6
34496,34496,Uttar Pradesh,LUCKNOW,Whole Year ,high,6,60,40,Temperate,Sugarcane,425,20412,0.42,0.56,1,0.19,1,1,1276.6
34505,34505,Uttar Pradesh,LUCKNOW,Kharif     ,high,6,60,40,Temperate,Sugarcane,428,23165,0.42,0.56,1,0.19,1,1,1276.6
34525,34525,Uttar Pradesh,LUCKNOW,Kharif     ,high,6,60,40,Temperate,Sugarcane,398,19679,0.42,0.56,1,0.19,1,1,1276.6
34549,34549,Uttar Pradesh,LUCKNOW,Kharif     ,high,6,60,40,Temperate,Sugarcane,428,24221,0.42,0.56,1,0.19,1,1,1276.6
34580,34580,Uttar Pradesh,LUCKNOW,Kharif     ,high,6,60,40,Temperate,Sugarcane,472,25520,0.42,0.56,1,0.19,1,1,1276.6
34609,34609,Uttar Pradesh,LUCKNOW,Kharif     ,high,6,60,40,Temperate,Sugarcane,398,20187,0.42,0.56,1,0.19,1,1,1276.6
34638,34638,Uttar Pradesh,LUCKNOW,Kharif     ,high,6,60,40,Temperate,Sugarcane,277,14752,0.42,0.56,1,0.19,1,1,1276.6
34671,34671,Uttar Pradesh,LUCKNOW,Kharif     ,high,6,60,40,Temperate,Sugarcane,184,10188,0.42,0.56,1,0.19,1,1,1276.6
34700,34700,Uttar Pradesh,LUCKNOW,Kharif     ,high,6,60,40,Temperate,Sugarcane,174,9728,0.42,0.56,1,0.19,1,1,1276.6
34730,34730,Uttar Pradesh,LUCKNOW,Kharif     ,high,6,60,40,Temperate,Sugarcane,264,16191,0.42,0.56,1,0.19,1,1,1276.6
34761,34761,Uttar Pradesh,LUCKNOW,Kharif     ,high,6,60,40,Temperate,Sugarcane,202,12667,0.42,0.56,1,0.19,1,1,1276.6
34792,34792,Uttar Pradesh,LUCKNOW,Kharif     ,high,6,60,40,Temperate,Sugarcane,195,12853,0.42,0.56,1,0.19,1,1,1276.6
34834,34834,Uttar Pradesh,MAHARAJGANJ,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,19706,1106689,0.42,0.56,1,0.19,1,1,1276.6
34861,34861,Uttar Pradesh,MAHARAJGANJ,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,18602,1038884,0.42,0.56,1,0.19,1,1,1276.6
34884,34884,Uttar Pradesh,MAHARAJGANJ,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,18041,1007987,0.42,0.56,1,0.19,1,1,1276.6
34907,34907,Uttar Pradesh,MAHARAJGANJ,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,17444,829637,0.42,0.56,1,0.19,1,1,1276.6
34930,34930,Uttar Pradesh,MAHARAJGANJ,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,18186,1057407,0.42,0.56,1,0.19,1,1,1276.6
34955,34955,Uttar Pradesh,MAHARAJGANJ,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,22684,1267945,0.42,0.56,1,0.19,1,1,1276.6
34982,34982,Uttar Pradesh,MAHARAJGANJ,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,20595,999928,0.42,0.56,1,0.19,1,1,1276.6
34990,34990,Uttar Pradesh,MAHARAJGANJ,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,17972,1022535,0.42,0.56,1,0.19,1,1,1276.6
35010,35010,Uttar Pradesh,MAHARAJGANJ,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,22815,1369356,0.42,0.56,1,0.19,1,1,1276.6
35033,35033,Uttar Pradesh,MAHARAJGANJ,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,22711,1143453,0.42,0.56,1,0.19,1,1,1276.6
35064,35064,Uttar Pradesh,MAHARAJGANJ,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,19911,1117087,0.42,0.56,1,0.19,1,1,1276.6
35093,35093,Uttar Pradesh,MAHARAJGANJ,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,19090,996651,0.42,0.56,1,0.19,1,1,1276.6
35121,35121,Uttar Pradesh,MAHARAJGANJ,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,13746,703410,0.42,0.56,1,0.19,1,1,1276.6
35153,35153,Uttar Pradesh,MAHARAJGANJ,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,18632,1059788,0.42,0.56,1,0.19,1,1,1276.6
35181,35181,Uttar Pradesh,MAHARAJGANJ,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,18812,1121872,0.42,0.56,1,0.19,1,1,1276.6
35211,35211,Uttar Pradesh,MAHARAJGANJ,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,18611,1130283,0.42,0.56,1,0.19,1,1,1276.6
35240,35240,Uttar Pradesh,MAHARAJGANJ,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,18510,1129480,0.42,0.56,1,0.19,1,1,1276.6
35269,35269,Uttar Pradesh,MAHARAJGANJ,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,15932,952033,0.42,0.56,1,0.19,1,1,1276.6
35312,35312,Uttar Pradesh,MAHOBA,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,1027,39485,0.42,0.56,1,0.19,1,1,1276.6
35334,35334,Uttar Pradesh,MAHOBA,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,893,39812,0.42,0.56,1,0.19,1,1,1276.6
35356,35356,Uttar Pradesh,MAHOBA,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,991,49435,0.42,0.56,1,0.19,1,1,1276.6
35379,35379,Uttar Pradesh,MAHOBA,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,1015,43801,0.42,0.56,1,0.19,1,1,1276.6
35401,35401,Uttar Pradesh,MAHOBA,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,1014,52397,0.42,0.56,1,0.19,1,1,1276.6
35426,35426,Uttar Pradesh,MAHOBA,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,1224,61877,0.42,0.56,1,0.19,1,1,1276.6
35452,35452,Uttar Pradesh,MAHOBA,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,1315,55471,0.42,0.56,1,0.19,1,1,1276.6
35463,35463,Uttar Pradesh,MAHOBA,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,1547,59846,0.42,0.56,1,0.19,1,1,1276.6
35483,35483,Uttar Pradesh,MAHOBA,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,1876,59038,0.42,0.56,1,0.19,1,1,1276.6
35507,35507,Uttar Pradesh,MAHOBA,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,1869,79739,0.42,0.56,1,0.19,1,1,1276.6
35533,35533,Uttar Pradesh,MAHOBA,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,2603,68782,0.42,0.56,1,0.19,1,1,1276.6
35559,35559,Uttar Pradesh,MAHOBA,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,1617,65870,0.42,0.56,1,0.19,1,1,1276.6
35586,35586,Uttar Pradesh,MAHOBA,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,1477,59213,0.42,0.56,1,0.19,1,1,1276.6
35613,35613,Uttar Pradesh,MAHOBA,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,1570,77352,0.42,0.56,1,0.19,1,1,1276.6
35638,35638,Uttar Pradesh,MAHOBA,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,2577,123967,0.42,0.56,1,0.19,1,1,1276.6
35667,35667,Uttar Pradesh,MAHOBA,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,2487,92402,0.42,0.56,1,0.19,1,1,1276.6
35692,35692,Uttar Pradesh,MAHOBA,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,3617,161568,0.42,0.56,1,0.19,1,1,1276.6
35719,35719,Uttar Pradesh,MAHOBA,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,2545,102932,0.42,0.56,1,0.19,1,1,1276.6
35757,35757,Uttar Pradesh,MAINPURI,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,499,27565,0.42,0.56,1,0.19,1,1,1276.6
35782,35782,Uttar Pradesh,MAINPURI,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,486,27200,0.42,0.56,1,0.19,1,1,1276.6
35803,35803,Uttar Pradesh,MAINPURI,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,457,27597,0.42,0.56,1,0.19,1,1,1276.6
35826,35826,Uttar Pradesh,MAINPURI,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,436,22510,0.42,0.56,1,0.19,1,1,1276.6
35849,35849,Uttar Pradesh,MAINPURI,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,524,27469,0.42,0.56,1,0.19,1,1,1276.6
35873,35873,Uttar Pradesh,MAINPURI,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,420,22851,0.42,0.56,1,0.19,1,1,1276.6
35898,35898,Uttar Pradesh,MAINPURI,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,527,27258,0.42,0.56,1,0.19,1,1,1276.6
35906,35906,Uttar Pradesh,MAINPURI,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,361,17930,0.42,0.56,1,0.19,1,1,1276.6
35924,35924,Uttar Pradesh,MAINPURI,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,527,26550,0.42,0.56,1,0.19,1,1,1276.6
35947,35947,Uttar Pradesh,MAINPURI,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,361,19438,0.42,0.56,1,0.19,1,1,1276.6
35976,35976,Uttar Pradesh,MAINPURI,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,453,23795,0.42,0.56,1,0.19,1,1,1276.6
36006,36006,Uttar Pradesh,MAINPURI,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,423,21636,0.42,0.56,1,0.19,1,1,1276.6
36035,36035,Uttar Pradesh,MAINPURI,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,369,15942,0.42,0.56,1,0.19,1,1,1276.6
36064,36064,Uttar Pradesh,MAINPURI,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,430,21889,0.42,0.56,1,0.19,1,1,1276.6
36089,36089,Uttar Pradesh,MAINPURI,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,529,25114,0.42,0.56,1,0.19,1,1,1276.6
36120,36120,Uttar Pradesh,MAINPURI,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,555,25170,0.42,0.56,1,0.19,1,1,1276.6
36153,36153,Uttar Pradesh,MAINPURI,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,547,26252,0.42,0.56,1,0.19,1,1,1276.6
36185,36185,Uttar Pradesh,MAINPURI,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,338,14234,0.42,0.56,1,0.19,1,1,1276.6
36228,36228,Uttar Pradesh,MATHURA,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,14488,748972,0.42,0.56,1,0.19,1,1,1276.6
36253,36253,Uttar Pradesh,MATHURA,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,11769,683638,0.42,0.56,1,0.19,1,1,1276.6
36276,36276,Uttar Pradesh,MATHURA,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,10269,659886,0.42,0.56,1,0.19,1,1,1276.6
36299,36299,Uttar Pradesh,MATHURA,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,10454,497318,0.42,0.56,1,0.19,1,1,1276.6
36320,36320,Uttar Pradesh,MATHURA,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,10576,449776,0.42,0.56,1,0.19,1,1,1276.6
36344,36344,Uttar Pradesh,MATHURA,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,9275,500665,0.42,0.56,1,0.19,1,1,1276.6
36369,36369,Uttar Pradesh,MATHURA,Whole Year ,high,6,60,40,Hot-dry,Sugarcane,8048,396638,0.42,0.56,1,0.19,1,1,1276.6
36377,36377,Uttar Pradesh,MATHURA,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,6292,300154,0.42,0.56,1,0.19,1,1,1276.6
36396,36396,Uttar Pradesh,MATHURA,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,8048,366828,0.42,0.56,1,0.19,1,1,1276.6
36419,36419,Uttar Pradesh,MATHURA,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,6292,278660,0.42,0.56,1,0.19,1,1,1276.6
36446,36446,Uttar Pradesh,MATHURA,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,5910,286399,0.42,0.56,1,0.19,1,1,1276.6
36469,36469,Uttar Pradesh,MATHURA,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,5602,246062,0.42,0.56,1,0.19,1,1,1276.6
36495,36495,Uttar Pradesh,MATHURA,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,5487,237060,0.42,0.56,1,0.19,1,1,1276.6
36523,36523,Uttar Pradesh,MATHURA,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,4983,253655,0.42,0.56,1,0.19,1,1,1276.6
36544,36544,Uttar Pradesh,MATHURA,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,4375,207708,0.42,0.56,1,0.19,1,1,1276.6
36570,36570,Uttar Pradesh,MATHURA,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,856,38821,0.42,0.56,1,0.19,1,1,1276.6
36594,36594,Uttar Pradesh,MATHURA,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,585,28075,0.42,0.56,1,0.19,1,1,1276.6
36618,36618,Uttar Pradesh,MATHURA,Kharif     ,high,6,60,40,Hot-dry,Sugarcane,990,41691,0.42,0.56,1,0.19,1,1,1276.6
36655,36655,Uttar Pradesh,MAU,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,11434,553177,0.42,0.56,1,0.19,1,1,1276.6
36682,36682,Uttar Pradesh,MAU,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,10402,372017,0.42,0.56,1,0.19,1,1,1276.6
36705,36705,Uttar Pradesh,MAU,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,10166,418880,0.42,0.56,1,0.19,1,1,1276.6
36727,36727,Uttar Pradesh,MAU,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,9474,445297,0.42,0.56,1,0.19,1,1,1276.6
36748,36748,Uttar Pradesh,MAU,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,9024,421565,0.42,0.56,1,0.19,1,1,1276.6
36774,36774,Uttar Pradesh,MAU,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,9261,400779,0.42,0.56,1,0.19,1,1,1276.6
36801,36801,Uttar Pradesh,MAU,Whole Year ,high,6,60,40,Warm-humid,Sugarcane,8784,380699,0.42,0.56,1,0.19,1,1,1276.6
36809,36809,Uttar Pradesh,MAU,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,7040,310858,0.42,0.56,1,0.19,1,1,1276.6
36828,36828,Uttar Pradesh,MAU,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,9386,435886,0.42,0.56,1,0.19,1,1,1276.6
36851,36851,Uttar Pradesh,MAU,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,7040,269491,0.42,0.56,1,0.19,1,1,1276.6
36874,36874,Uttar Pradesh,MAU,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,6253,255773,0.42,0.56,1,0.19,1,1,1276.6
36899,36899,Uttar Pradesh,MAU,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,7306,290574,0.42,0.56,1,0.19,1,1,1276.6
36927,36927,Uttar Pradesh,MAU,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,6148,257650,0.42,0.56,1,0.19,1,1,1276.6
36957,36957,Uttar Pradesh,MAU,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,6873,295951,0.42,0.56,1,0.19,1,1,1276.6
36982,36982,Uttar Pradesh,MAU,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,6973,310912,0.42,0.56,1,0.19,1,1,1276.6
37010,37010,Uttar Pradesh,MAU,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,7161,342783,0.42,0.56,1,0.19,1,1,1276.6
37038,37038,Uttar Pradesh,MAU,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,6662,341254,0.42,0.56,1,0.19,1,1,1276.6
37065,37065,Uttar Pradesh,MAU,Kharif     ,high,6,60,40,Warm-humid,Sugarcane,6411,332115,0.42,0.56,1,0.19,1,1,1276.6
37105,37105,Uttar Pradesh,MEERUT,Whole Year ,high,6,60,40,Temperate,Sugarcane,119796,8097970,0.42,0.56,1,0.19,1,1,1276.6
37126,37126,Uttar Pradesh,MEERUT,Whole Year ,high,6,60,40,Temperate,Sugarcane,118335,7667161,0.42,0.56,1,0.19,1,1,1276.6
37147,37147,Uttar Pradesh,MEERUT,Whole Year ,high,6,60,40,Temperate,Sugarcane,119706,6809356,0.42,0.56,1,0.19,1,1,1276.6
37169,37169,Uttar Pradesh,MEERUT,Whole Year ,high,6,60,40,Temperate,Sugarcane,120582,7450038,0.42,0.56,1,0.19,1,1,1276.6
37191,37191,Uttar Pradesh,MEERUT,Whole Year ,high,6,60,40,Temperate,Sugarcane,122707,7932762,0.42,0.56,1,0.19,1,1,1276.6
37214,37214,Uttar Pradesh,MEERUT,Whole Year ,high,6,60,40,Temperate,Sugarcane,127563,7963503,0.42,0.56,1,0.19,1,1,1276.6
37236,37236,Uttar Pradesh,MEERUT,Whole Year ,high,6,60,40,Temperate,Sugarcane,128721,8302505,0.42,0.56,1,0.19,1,1,1276.6
37243,37243,Uttar Pradesh,MEERUT,Kharif     ,high,6,60,40,Temperate,Sugarcane,128829,8762949,0.42,0.56,1,0.19,1,1,1276.6
37260,37260,Uttar Pradesh,MEERUT,Kharif     ,high,6,60,40,Temperate,Sugarcane,129623,8792587,0.42,0.56,1,0.19,1,1,1276.6
37277,37277,Uttar Pradesh,MEERUT,Kharif     ,high,6,60,40,Temperate,Sugarcane,128829,8928365,0.42,0.56,1,0.19,1,1,1276.6
37300,37300,Uttar Pradesh,MEERUT,Kharif     ,high,6,60,40,Temperate,Sugarcane,136578,9501458,0.42,0.56,1,0.19,1,1,1276.6
37324,37324,Uttar Pradesh,MEERUT,Kharif     ,high,6,60,40,Temperate,Sugarcane,129457,8221037,0.42,0.56,1,0.19,1,1,1276.6
37347,37347,Uttar Pradesh,MEERUT,Kharif     ,high,6,60,40,Temperate,Sugarcane,128483,8430027,0.42,0.56,1,0.19,1,1,1276.6
37372,37372,Uttar Pradesh,MEERUT,Kharif     ,high,6,60,40,Temperate,Sugarcane,129711,8560407,0.42,0.56,1,0.19,1,1,1276.6
37395,37395,Uttar Pradesh,MEERUT,Kharif     ,high,6,60,40,Temperate,Sugarcane,130586,8236843,0.42,0.56,1,0.19,1,1,1276.6
