Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
169000,793000,0.19,1,1,0.46,1,1,183.6,649,4692.307692
171000,866000,0.19,1,1,0.46,1,1,183.6,649,5064.327485
169000,773000,0.19,1,1,0.46,1,1,183.6,649,4573.964497
169000,837000,0.19,1,1,0.46,1,1,183.6,649,4952.662722
167000,685000,0.19,1,1,0.46,1,1,183.6,649,4101.796407
102000,348000,0.19,1,1,0.46,1,1,183.6,649,3411.764706
238000,990000,0.19,1,1,0.46,1,1,183.6,649,4159.663866
111000,523000,0.19,1,1,0.46,1,1,183.6,649,4711.711712
111000,493000,0.19,1,1,0.46,1,1,183.6,649,4441.441441
114000,538000,0.19,1,1,0.46,1,1,183.6,649,4719.298246
112000,445000,0.19,1,1,0.46,1,1,183.6,649,3973.214286
112000,496000,0.19,1,1,0.46,1,1,183.6,649,4428.571429
115000,460000,0.19,1,1,0.46,1,1,183.6,649,4000
111000,483000,0.19,1,1,0.46,1,1,183.6,649,4351.351351
109000,444000,0.19,1,1,0.46,1,1,183.6,649,4073.394495
111000,506000,0.19,1,1,0.46,1,1,183.6,649,4558.558559
111000,472000,0.19,1,1,0.46,1,1,183.6,649,4252.252252
111000,457000,0.19,1,1,0.46,1,1,183.6,649,4117.117117
108000,480000,0.19,1,1,0.46,1,1,183.6,649,4444.444444
110000,542000,0.19,1,1,0.46,1,1,183.6,649,4927.272727
110000,510000,0.19,1,1,0.46,1,1,183.6,649,4636.363636
111000,548000,0.19,1,1,0.46,1,1,183.6,649,4936.936937
110000,429000,0.19,1,1,0.46,1,1,183.6,649,3900
257000,1082000,0.19,1,1,0.46,1,1,183.6,649,4210.116732
413000,1823000,0.19,1,1,0.46,1,1,183.6,649,4414.043584
259000,1312000,0.19,1,1,0.46,1,1,183.6,649,5065.637066
258000,1334000,0.19,1,1,0.46,1,1,183.6,649,5170.542636
257000,1304000,0.19,1,1,0.46,1,1,183.6,649,5073.929961
254000,1142000,0.19,1,1,0.46,1,1,183.6,649,4496.062992
257000,1220000,0.19,1,1,0.46,1,1,183.6,649,4747.081712
258000,1246000,0.19,1,1,0.46,1,1,183.6,649,4829.457364
257000,1228000,0.19,1,1,0.46,1,1,183.6,649,4778.210117
257000,1158000,0.19,1,1,0.46,1,1,183.6,649,4505.836576
258000,1238000,0.19,1,1,0.46,1,1,183.6,649,4798.449612
259000,1137000,0.19,1,1,0.46,1,1,183.6,649,4389.96139
259000,1200000,0.19,1,1,0.46,1,1,183.6,649,4633.204633
257000,1276000,0.19,1,1,0.46,1,1,183.6,649,4964.980545
257000,1381000,0.19,1,1,0.46,1,1,183.6,649,5373.540856
256000,1242000,0.19,1,1,0.46,1,1,183.6,649,4851.5625
254000,1327000,0.19,1,1,0.46,1,1,183.6,649,5224.409449
253000,1129000,0.19,1,1,0.46,1,1,183.6,649,4462.450593
157000,558000,0.19,1,1,0.46,1,1,183.6,649,3554.140127
159000,687000,0.19,1,1,0.46,1,1,183.6,649,4320.754717
157000,719000,0.19,1,1,0.46,1,1,183.6,649,4579.617834
163000,748000,0.19,1,1,0.46,1,1,183.6,649,4588.957055
165000,667000,0.19,1,1,0.46,1,1,183.6,649,4042.424242
163000,691000,0.19,1,1,0.46,1,1,183.6,649,4239.263804
166000,691000,0.19,1,1,0.46,1,1,183.6,649,4162.650602
167000,707000,0.19,1,1,0.46,1,1,183.6,649,4233.532934
163000,612000,0.19,1,1,0.46,1,1,183.6,649,3754.601227
165000,718000,0.19,1,1,0.46,1,1,183.6,649,4351.515152
169000,727000,0.19,1,1,0.46,1,1,183.6,649,4301.775148
171000,791000,0.19,1,1,0.46,1,1,183.6,649,4625.730994
170000,730000,0.19,1,1,0.46,1,1,183.6,649,4294.117647
170000,830000,0.19,1,1,0.46,1,1,183.6,649,4882.352941
170000,841000,0.19,1,1,0.46,1,1,183.6,649,4947.058824
171000,759000,0.19,1,1,0.46,1,1,183.6,649,4438.596491
170000,854000,0.19,1,1,0.46,1,1,183.6,649,5023.529412
166000,742000,0.19,1,1,0.46,1,1,183.6,649,4469.879518
124000,530000,0.19,1,1,0.46,1,1,183.6,649,4274.193548
124000,562000,0.19,1,1,0.46,1,1,183.6,649,4532.258065
170000,838000,0.19,1,1,0.46,1,1,183.6,649,4929.411765
172000,818000,0.19,1,1,0.46,1,1,183.6,649,4755.813953
167000,779000,0.19,1,1,0.46,1,1,183.6,649,4664.670659
170000,735000,0.19,1,1,0.46,1,1,183.6,649,4323.529412
171000,743000,0.19,1,1,0.46,1,1,183.6,649,4345.02924
173000,759000,0.19,1,1,0.46,1,1,183.6,649,4387.283237
174000,767000,0.19,1,1,0.46,1,1,183.6,649,4408.045977
175000,725000,0.19,1,1,0.46,1,1,183.6,649,4142.857143
175000,818000,0.19,1,1,0.46,1,1,183.6,649,4674.285714
117000,873000,0.19,1,1,0.46,1,1,183.6,649,7461.538462
177000,779000,0.19,1,1,0.46,1,1,183.6,649,4401.129944
177000,887000,0.19,1,1,0.46,1,1,183.6,649,5011.299435
176000,961000,0.19,1,1,0.46,1,1,183.6,649,5460.227273
176000,871000,0.19,1,1,0.46,1,1,183.6,649,4948.863636
176000,922000,0.19,1,1,0.46,1,1,183.6,649,5238.636364
175000,794000,0.19,1,1,0.46,1,1,183.6,649,4537.142857
176000,609000,0.19,1,1,0.46,1,1,183.6,649,3460.227273
175000,741000,0.19,1,1,0.46,1,1,183.6,649,4234.285714
187000,884000,0.19,1,1,0.46,1,1,183.6,649,4727.272727
189000,869000,0.19,1,1,0.46,1,1,183.6,649,4597.883598
193000,818000,0.19,1,1,0.46,1,1,183.6,649,4238.341969
192000,809000,0.19,1,1,0.46,1,1,183.6,649,4213.541667
197000,814000,0.19,1,1,0.46,1,1,183.6,649,4131.979695
200000,799000,0.19,1,1,0.46,1,1,183.6,649,3995
200000,787000,0.19,1,1,0.46,1,1,183.6,649,3935
202000,854000,0.19,1,1,0.46,1,1,183.6,649,4227.722772
202000,963000,0.19,1,1,0.46,1,1,183.6,649,4767.326733
202000,977000,0.19,1,1,0.46,1,1,183.6,649,4836.633663
205000,950000,0.19,1,1,0.46,1,1,183.6,649,4634.146341
192000,957000,0.19,1,1,0.46,1,1,183.6,649,4984.375
206000,1036000,0.19,1,1,0.46,1,1,183.6,649,5029.126214
209000,996000,0.19,1,1,0.46,1,1,183.6,649,4765.550239
209000,1058000,0.19,1,1,0.46,1,1,183.6,649,5062.200957
208000,907000,0.19,1,1,0.46,1,1,183.6,649,4360.576923
57000,203000,0.19,1,1,0.46,1,1,183.6,649,3561.403509
257000,1161000,0.19,1,1,0.46,1,1,183.6,649,4517.509728
67000,308000,0.19,1,1,0.46,1,1,183.6,649,4597.014925
70000,312000,0.19,1,1,0.46,1,1,183.6,649,4457.142857
71000,324000,0.19,1,1,0.46,1,1,183.6,649,4563.380282
68000,254000,0.19,1,1,0.46,1,1,183.6,649,3735.294118
75000,311000,0.19,1,1,0.46,1,1,183.6,649,4146.666667
76000,312000,0.19,1,1,0.46,1,1,183.6,649,4105.263158
72000,303000,0.19,1,1,0.46,1,1,183.6,649,4208.333333
72000,300000,0.19,1,1,0.46,1,1,183.6,649,4166.666667
72000,328000,0.19,1,1,0.46,1,1,183.6,649,4555.555556
76000,297000,0.19,1,1,0.46,1,1,183.6,649,3907.894737
74000,316000,0.19,1,1,0.46,1,1,183.6,649,4270.27027
74000,348000,0.19,1,1,0.46,1,1,183.6,649,4702.702703
75000,387000,0.19,1,1,0.46,1,1,183.6,649,5160
80000,382000,0.19,1,1,0.46,1,1,183.6,649,4775
75000,371000,0.19,1,1,0.46,1,1,183.6,649,4946.666667
76000,282000,0.19,1,1,0.46,1,1,183.6,649,3710.526316
42000,173000,0.19,1,1,0.46,1,1,183.6,649,4119.047619
42000,167000,0.19,1,1,0.46,1,1,183.6,649,3976.190476
42000,115000,0.19,1,1,0.46,1,1,183.6,649,2738.095238
253000,1026000,0.19,1,1,0.46,1,1,183.6,649,4055.335968
393000,1749000,0.19,1,1,0.46,1,1,183.6,649,4450.381679
264000,1267000,0.19,1,1,0.46,1,1,183.6,649,4799.242424
261000,1191000,0.19,1,1,0.46,1,1,183.6,649,4563.218391
265000,1310000,0.19,1,1,0.46,1,1,183.6,649,4943.396226
265000,1184000,0.19,1,1,0.46,1,1,183.6,649,4467.924528
266000,1095000,0.19,1,1,0.46,1,1,183.6,649,4116.541353
