Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
126000,422000,0.19,1,1,0.46,1,1,419.7,649,3349.206349
134000,436000,0.19,1,1,0.46,1,1,419.7,649,3253.731343
133000,464000,0.19,1,1,0.46,1,1,419.7,649,3488.721805
136000,488000,0.19,1,1,0.46,1,1,419.7,649,3588.235294
132000,445000,0.19,1,1,0.46,1,1,419.7,649,3371.212121
133000,495000,0.19,1,1,0.46,1,1,419.7,649,3721.804511
138000,465000,0.19,1,1,0.46,1,1,419.7,649,3369.565217
145000,538000,0.19,1,1,0.46,1,1,419.7,649,3710.344828
151000,526000,0.19,1,1,0.46,1,1,419.7,649,3483.443709
147000,514000,0.19,1,1,0.46,1,1,419.7,649,3496.598639
149000,554000,0.19,1,1,0.46,1,1,419.7,649,3718.120805
155000,588000,0.19,1,1,0.46,1,1,419.7,649,3793.548387
161000,636000,0.19,1,1,0.46,1,1,419.7,649,3950.310559
163000,588000,0.19,1,1,0.46,1,1,419.7,649,3607.361963
165000,583000,0.19,1,1,0.46,1,1,419.7,649,3533.333333
165000,625000,0.19,1,1,0.46,1,1,419.7,649,3787.878788
167000,596000,0.19,1,1,0.46,1,1,419.7,649,3568.862275
167000,616000,0.19,1,1,0.46,1,1,419.7,649,3688.622754
97000,290000,0.19,1,1,0.46,1,1,419.7,649,2989.690722
99000,314000,0.19,1,1,0.46,1,1,419.7,649,3171.717172
100000,319000,0.19,1,1,0.46,1,1,419.7,649,3190
103000,358000,0.19,1,1,0.46,1,1,419.7,649,3475.728155
103000,357000,0.19,1,1,0.46,1,1,419.7,649,3466.019417
102000,362000,0.19,1,1,0.46,1,1,419.7,649,3549.019608
104000,361000,0.19,1,1,0.46,1,1,419.7,649,3471.153846
105000,423000,0.19,1,1,0.46,1,1,419.7,649,4028.571429
108000,422000,0.19,1,1,0.46,1,1,419.7,649,3907.407407
110000,414000,0.19,1,1,0.46,1,1,419.7,649,3763.636364
110000,428000,0.19,1,1,0.46,1,1,419.7,649,3890.909091
