Area,Production,UREA,DAP,MAP,MOP,NPK,TSP,Labour_hours,Rainfall,Yield
15639,40845,1,0.6,1,1,1,1,833.3,1094,2611.739881
12397,22023,1,0.6,1,1,1,1,833.3,1094,1776.47818
19471,26801,1,0.6,1,1,1,1,833.3,1094,1376.457295
22974,38650,1,0.6,1,1,1,1,833.3,1094,1682.336554
17734,13874,1,0.6,1,1,1,1,833.3,1094,782.3390098
11062,11452,1,0.6,1,1,1,1,833.3,1094,1035.255831
7000,7000,1,0.6,1,1,1,1,833.3,1094,1000
6798,6358,1,0.6,1,1,1,1,833.3,1094,935.2750809
8808,15129,1,0.6,1,1,1,1,833.3,1094,1717.643052
11463,10721,1,0.6,1,1,1,1,833.3,1094,935.2699991
11728,15798,1,0.6,1,1,1,1,833.3,1094,1347.032742
14658,29316,1,0.6,1,1,1,1,833.3,1094,2000
15303,26735,1,0.6,1,1,1,1,833.3,1094,1747.043063
15698,37286,1,0.6,1,1,1,1,833.3,1094,2375.207033
3400,8200,1,0.6,1,1,1,1,833.3,1094,2411.764706
3100,2400,1,0.6,1,1,1,1,833.3,1094,774.1935484
1546,2555,1,0.6,1,1,1,1,833.3,1094,1652.652005
2028,3829,1,0.6,1,1,1,1,833.3,1094,1888.067061
3269,8538,1,0.6,1,1,1,1,833.3,1094,2611.807892
940,1670,1,0.6,1,1,1,1,833.3,1094,1776.595745
3759,11189,1,0.6,1,1,1,1,833.3,1094,2976.589518
8729,24852,1,0.6,1,1,1,1,833.3,1094,2847.061519
